name,astd_pts,avg_dist,fg2_dunk,fg2_pct,fg3_pct_corner,fg3_per_g,fg_pct,ft_per_g,fta_per_fga_pct,own_shots_blk,pts_per_g,stl_per_g,trb_per_g,ts_pct,usg_pct,block_rate,versatility,finish_through_contact,shot_distribution,charge_draw_rate,assist_turnover_ratio,shot_selection,iso_effectiveness,off_def_rebound,efficient_shot_taker,ft_pct,net_offensive_bpm
Jonas Jerebko,-0.31964849186181515,0.7247988624672492,-0.3289210332560026,0.763701142744206,0.27531651308152966,0.31227995271594233,-0.01841572294964389,-0.37152079000837074,-0.22685020320650157,-0.9975522226454678,-0.49135726240939687,-0.6189271182307673,0.5216997138163988,0.680430537602478,-0.7627892422976101,-0.6560841080889827,0.6411324775399072,0.6615570172643717,0.28480472035394794,-0.3342845073943816,0.4371038956180931,-0.04078637330790543,-1.1302133712497464,0.29564317889195246,0.6805506007383704,0.8,0.5554392540998306
Alfonzo McKinnie,-1.167403192327488,-0.10126182531631743,0.6102553179906327,1.128631872494974,-0.1960978526195645,-0.07990693028782725,0.41827481742564304,-1.0054521083128196,-0.6602751380893902,-0.021415812381239276,-0.7897155238144958,-0.826231732063169,0.6493605177530918,0.27865933262361076,-1.0098930078229937,-0.7992807461939084,0.6541424396840259,1.2666672953692182,0.2205354085615136,-0.7149168647994032,-0.9064350379337028,-0.77788758167525,0.5499513660090626,1.2239011837010927,1.679707297719187,0.563,0.33115161613252264
Trey Lyles,-0.3822175873676938,0.09438412705347482,0.1460921319497637,0.22423832485176795,0.38717754901060286,0.013281893272035822,-0.6578554427848834,0.14322957640783882,-0.14883371492758182,0.13536440445326706,0.33599075976133225,-0.21476388928894785,0.3327106312836797,-1.1804045170364836,0.7958652787086563,-0.013643563066259487,-0.37450253783333237,-0.1351534741223319,-0.5723641198618913,-0.4293514646288224,-0.4129496776527362,0.6442413578874773,-0.18155244787299635,-0.43826080616027346,-0.030603317807545438,0.698,-0.6033802087312609
Malik Beasley,-0.8400714540586082,0.7465373016194488,0.21749345104517243,0.7161014823419336,0.8266316187319614,1.4937558368625288,0.21552563796568794,-0.9702300563738452,-1.3970975273903006,-0.21580665750922895,0.3463236102775382,-0.07468752114835187,-0.9285663294565738,0.9130349194323484,-0.09750987357542316,-1.018917241074713,1.1357953238763607,1.2307585860029326,0.28743009107210565,-0.11259697545249102,0.36800381127717746,-0.14056093449808044,-1.4826878903450524,-0.5583541855324559,0.6362055578137902,0.848,1.3404459869854086
Jamal Murray,0.8878190697915616,0.37698383603206326,-0.38497497323794566,-0.6166890089217402,1.6815695361898766,0.5849371404291843,-0.3615297189587955,0.20384314350770938,-0.5302476576245235,0.07356162660696947,0.8895042156344509,-0.29911379289791423,-0.685548322265844,-0.3768621070787515,1.0809850081610222,-0.15252920992627797,0.36936396362623003,-0.9326071655942847,-1.1841733691780576,0.9083541080050115,0.276713229273976,1.3670017854549537,0.5002086499508454,-0.14391428809119883,-0.7772528267397033,0.848,0.8918707110507929
Juan Hernangomez,-0.9914375192486751,0.5291529100974575,-0.4132151562846508,0.41463696646086434,-0.29197874055876966,0.03805115407357249,-0.33033753750341877,-0.5608392648219847,0.1979062329787288,-0.958323190149722,-1.088412536140851,-0.9105913040650703,0.0874921817937636,0.5112637144534813,-1.3330287012023418,-0.2053042286781443,1.2794364120646573,-0.06242743420134167,0.8810620122589242,-0.13993163886880688,1.6500705314597994,-0.3906494085064939,-2.9595179144450965,0.14840225399119292,0.5395828321561446,0.767,-0.2295674787857474
Paul Millsap,-0.3879872698773016,-0.7316765607300922,0.1623189318936058,0.11317245057979505,0.5309988809194108,-0.5787960315382542,0.3714865452425758,0.6898275641841439,1.064756102744506,0.7130608383846385,0.17756989428241435,1.1596783173202223,0.8924085640493818,0.29980518551723534,0.07356196409599675,0.19872647201665405,-0.04770202415013172,-0.45712506833564803,-0.6912809127103212,-0.01838272356882543,0.15172994233949708,-0.1809087094543922,-0.33028896359475063,0.9788410704314794,-0.5693342915967988,0.727,-0.41647384375850405
Mason Plumlee,0.7155049156631935,-1.9055522749488454,2.132172089376621,1.3824967279737692,-2.856792492932517,-1.6581047486403455,2.071460434560652,-0.05705709125900468,1.7062250063711808,-0.05284301331008926,-0.5491530019939608,0.602714237285844,1.3263651101386336,0.9764724781132222,-0.5727094226626995,0.4692404240395507,0.6343115128395732,-0.08966228865735068,1.0523662699683074,-0.6425727332119502,0.193018394879417,-1.969484500788519,-0.29779524919856626,1.0720044192777785,-1.1660954917367121,0.561,-1.388386941616839
Gary Harris,-0.37798797485097935,0.050907248749076324,-0.11047175978753968,-0.6166890089217402,0.10752495918791988,0.11919441485155306,-0.5642788984187506,0.021031543627219686,-0.2181817045088438,0.5774366414575801,0.04768857452508462,0.3233927558324004,-1.0500583932772845,-0.6306123418022442,0.1495938919499607,-0.15898588545621628,-0.5925873801158692,0.19172270530749483,-0.718274781260044,-0.7214674596618995,0.19441110297964492,0.6272005185704267,0.07590761129873523,0.29564317889195213,0.43903744574256176,0.799,0.21900779714886867
Torrey Craig,-0.8597641976463934,0.24655320111886855,-0.04507515515705507,0.8589004635487542,0.09953488519298608,-0.19564143696701186,-0.2835492653203524,-0.8483774109102996,-0.5042421615315502,-1.0705701156019616,-1.1949619467215462,-0.5272419412948915,-0.15322606761894875,-0.18654943103612787,-1.2950127372753595,0.05224466952023463,1.2066801018490305,0.22531472374692368,0.50486299549461,-0.5662928954765634,0.37004760084334454,-0.34696591736004323,0.3143060009514756,1.502378585143834,1.0776116283830874,0.7,-0.6033802087312607
Nikola Jokic,2.2313991720421607,-0.6447228041212957,-0.6404706337292241,0.8589004635487542,-0.1960978526195645,-0.4900030620003025,0.7925809948901731,1.171298208975607,0.3539392095365688,0.6966558909590653,1.5293794736933892,1.1988748379967282,1.807545747983444,0.7015763904961025,1.5561845572482986,0.3606094611102585,-1.2775841311078235,1.0044007217754556,-0.8814234694654902,-0.2678318143940659,0.39663871723034194,-0.29545409405053125,0.059666000314025226,0.48245510235979155,-1.46638597142315,0.821,0.8171081650616902
Will Barton,0.046609628172596895,0.37698383603206326,-0.6118094654765676,-1.0768190594770564,0.1394852551676551,0.4537556292272846,-0.907392894427903,-0.5472178749522406,-0.7816341198565989,-0.3499904938811567,-0.20214490899994486,-1.4511391419911663,-0.2562530921369448,-1.159258664142859,0.1495938919499607,0.3619154894266563,-0.5405900632457035,0.730212940291066,-0.6335621761754275,-1.16988371292372,-0.16949541575187452,1.2165460339233483,0.01911154972404425,-0.6897383954439034,-0.5153711327154277,0.77,-0.37909257076395275
Monte Morris,0.985450163531924,0.1378610053578729,-0.7886600002609359,0.25597143178661735,0.7387408047876896,0.017634462652016146,0.5118513617917749,-0.8904455861298571,-1.1803850599488563,-0.03650247643531145,-0.06354612686527847,0.5664312407259121,-1.0180286673609154,0.4478261557726098,-0.40163758499127966,-1.4718729629664744,-1.2194696448392548,1.549320136238127,-1.2466315753442416,0.08183160424601109,4.001781150841909,0.6949214692994582,1.4602322600497473,-0.4909333409726341,0.02279253127825464,0.802,1.153539622012652
Damian Lillard,1.5918966763443838,0.5074144709452579,-0.4621872539684206,-0.251758279170973,-0.3558993325182401,1.4316064732047256,-0.25235708386497485,2.463158241232042,0.7266846535358532,1.2186223391194184,2.174576637528351,-0.003511121735633177,-0.6769797547866185,0.680430537602478,1.917336214554629,0.16747982454458613,-1.2775841311078235,-0.311431817799136,-0.4649370096161353,1.3470670247571777,-0.17526874271259316,0.4730178005951283,1.3068848898760126,-0.3223812295730796,-0.9777861292121899,0.912,2.985221998745667
CJ McCollum,-0.16741560265042693,0.42046071433646176,-0.5745847139744821,-0.14069240489900012,1.1382445045343792,0.9303258914894486,-0.01841572294964389,-0.019299302822208632,-0.8423136107402033,0.7166885504819611,1.3562080390476277,-0.6498365752677249,-0.8105440711593027,-0.05967431367438267,1.1950328999419688,-0.4076845335284794,0.47906000708593427,-0.3016347703270087,-1.1677251767759935,-0.47622880580009896,0.1572799438840662,1.1384776238232384,1.3748127030554789,0.020160158109885466,-0.693580175229315,0.828,1.6394961709418192
Al-Farouq Aminu,-0.9422315713215721,0.11612256620567386,-0.029257632541593453,-0.013759977159602532,-0.012326150736086677,-0.1077902839689673,-0.42391408186955154,-0.03719001807240342,0.3539392095365688,-0.7890441267344461,-0.8352824902722217,-0.2412637947594166,0.8847407747097487,0.25751347972998617,-1.0479089717499759,0.24619294463193447,-1.2194696448392548,-0.736490081987557,0.23237974852151447,0.04010518456145415,-0.19125130208259578,-0.1332904562694526,0.42800680755971293,-0.3693547688155784,0.5381399275348215,0.867,-0.15480493279664476
Evan Turner,1.496639539099154,-0.6881996824256942,-0.5871874816563136,-0.3310910465080965,-1.082996066057215,-1.3257267232600423,-0.002819632221954238,-0.5844952208967124,-0.10549122143929293,-0.3498249022795363,-1.0112079984507125,-0.7260916107532195,0.1874537444006138,-1.095821105461985,-0.6297333685531725,-0.7361197606020483,1.1112090893674629,-0.1770260425616898,-1.297788980850889,0.2208621641872429,-0.33517628980710873,0.3508322557127795,0.7333790035905374,-1.0387277030211857,-0.995810515434955,0.708,-1.0893367576604283
Jake Layman,-0.9909789915913831,-0.014308068707520835,1.0843532780889575,2.0806250805404543,-0.9152045121636057,-0.09397286449774246,0.7613888134347955,-0.7869623743598229,-0.7296231276706524,-0.7723857191608168,-0.26885020521449077,-0.8430620045522359,-0.25959216277437747,0.8073056549642255,-0.6297333685531725,-0.016689663918323657,1.3729176536204935,0.8650027320291903,0.08167046459231377,0.14934606604931833,-1.0060778379454753,-0.8862001800479651,0.005646012405313149,0.38846897937286684,0.06089927253591092,0.7040000000000001,0.48067670811072805
Meyers Leonard,-0.19685650488689976,0.24655320111886855,1.565285564149185,1.763294011191962,1.1382445045343792,0.37309429535039573,1.322848079631592,-0.5048206466172477,-0.34820918497371023,-1.4019894125520393,-0.24364040530681952,-1.4993958808689396,0.8717251617048629,2.5201197393478174,-0.8388211701515741,-1.0811486547656721,-1.2775841311078235,-0.5036320763886823,0.0025325199812514204,-0.35746368226871533,0.6948711234140709,-0.9581881918886164,-2.37099047621429,-0.13135550332025167,-0.44266360460055104,0.843,0.929251984045344
Maurice Harkless,-0.8108133405189984,-0.7968918781866898,1.2131403615804934,1.065165658625277,-0.5476611083966513,-0.7285729827462776,0.41827481742564304,-0.8761851877503462,-0.5475846550198391,-0.5585405358410436,-0.8801650484526443,1.363515085249549,0.02755187695988032,-0.18654943103612787,-1.0098930078229937,0.5773139420177721,-0.04770202415013172,-0.06242743420134167,0.5198001717125116,-1.0399736812044098,-0.3364796952264608,-1.261023545842069,0.494752127417373,0.7626729875615513,0.08330863073561258,0.6709999999999999,-0.7902865737040173
Zach Collins,-0.8201633954774064,-0.5577690475124991,0.04036320237936558,0.30357109218889144,-0.6755022923155916,-0.6194234193268983,0.19992954723799913,-0.010838286084566499,0.5533146795826976,0.13092549582854712,-0.5084849324267328,-1.2232157843990399,0.5805458351924171,0.13063836236824097,-0.4966774948087349,0.79716270093698,1.0916986126375743,0.09514565229413693,-0.32131992397193226,-0.24956922679870214,-0.6287195501427747,-0.5935380411385751,0.011265439373684048,1.3631398844224631,-1.0522116880301444,0.746,-0.6033802087312607
Jusuf Nurkic,0.2596678939302815,-1.6664294442746548,0.6781049610251337,0.12903900404721977,-2.856792492932517,-1.6581047486403455,0.7457927227071067,1.8608744866236773,1.6542140141852346,1.400028360608798,0.9738711507524588,0.47861806552716213,2.2055177628208193,0.29980518551723534,1.0429690442340402,0.9146241501861241,-1.2194696448392548,-0.6071245233215156,0.49537030091390777,-0.5310013423499427,-0.1707837421871205,-1.1634096894784123,-0.12700516154004018,1.2716401668055626,-1.4103923527891784,0.773,-0.6407614817258122
Seth Curry,-0.8747784886083149,1.2247829629678295,-0.8018406511821184,-0.8229542039982621,1.0503536905901074,1.2436081713464278,-0.06520399513270939,-0.9305105149103879,-1.2063905560418298,-0.9924213996448952,-0.1805821845639824,-0.39993606825543276,-1.1949547724227636,0.82845150785785,-0.4966774948087349,-0.33344498837919695,0.8442320620420102,-0.23750864141854064,0.16143317083244896,0.08916584617989726,-1.4183605573644418,-0.05120058903317651,0.93468165551959,0.13141291650264303,0.1710817871902566,0.846,0.9666332570398953
Rodney Hood,-0.5438656469275129,0.5726297884018555,-0.6014396834920474,-0.5849559019868916,0.5709492508940798,0.010104352127715564,-0.39272190041417393,0.09167835245600715,-0.1748392110205549,-1.0645724898393418,-0.12058336647011485,-0.053178280647090535,-1.2065534419561221,-0.22884113682337703,-0.21155776535636908,-0.7084301481894087,0.8941794165887393,-0.6424790859383217,-1.1670121829788653,-0.08725980160889898,1.2314385792992635,1.5126536095446277,1.1343261310141686,-0.7718535266385581,0.19161695911563884,0.884,0.8171081650616902
